cur_prc,trde_qty,trde_prica,dt,open_pric,high_pric,low_pric,pred_pre,pred_pre_sig,trde_tern_rt
287500,1031421,294660,20030311,284500,290000,280000,+1000,2,0.00
286500,584297,166945,20030310,284500,289000,282000,+5500,2,0.00
281000,793785,221560,20030307,273000,285000,270000,+5000,2,0.00
276000,382243,105080,20030306,279000,279000,271500,0,3,0.00
276000,663360,182865,20030305,278000,279500,273000,-9000,5,0.00
285000,508102,144698,20030304,287500,289000,282500,-10000,5,0.00
295000,510466,147116,20030303,279500,295000,279500,+15500,2,0.00
279500,409838,115484,20030228,283500,287000,279000,-4000,5,0.00
283500,759059,213451,20030227,280000,285500,276000,-500,5,0.00
284000,659611,189035,20030226,289500,292000,282500,-5500,5,0.00
289500,949327,279827,20030225,300000,302000,289500,-20000,5,0.00
309500,660009,204547,20030224,303000,314000,303000,+7500,2,0.00
302000,429893,129752,20030221,305000,305000,299500,-500,5,0.00
302500,668674,200030,20030220,294000,303000,294000,+5500,2,0.00
297000,990908,299292,20030219,300000,308000,297000,+4000,2,0.00
293000,506335,147119,20030218,291000,293500,286000,+2500,2,0.00
290500,863122,247054,20030217,282000,292000,280000,+17500,2,0.00
273000,634666,171775,20030214,270000,273000,266000,+1500,2,0.00
271500,781300,214986,20030213,279000,280500,271500,-8500,5,0.00
280000,762056,208469,20030212,266000,280000,266000,+8500,2,0.00
271500,1041094,280245,20030211,270000,275500,259500,+2000,2,0.00
269500,787848,212829,20030210,271000,273000,267500,-4500,5,0.00
274000,973941,265713,20030207,280000,282000,270000,-9000,5,0.00
283000,769287,219603,20030206,290500,292000,281500,-8000,5,0.00
291000,428657,125134,20030205,289000,295500,289000,-3000,5,0.00
294000,808800,238873,20030204,293000,298000,292000,+1000,2,0.00
293000,573437,167107,20030203,289000,294500,286000,+1500,2,0.00
291500,701387,205378,20030130,293000,295500,289500,0,3,0.00
291500,930489,275899,20030129,303500,306500,290000,-15500,5,0.00
307000,528687,159927,20030128,299000,307000,299000,+8000,2,0.00
299000,929328,279294,20030127,301000,305000,298500,-14000,5,0.00
313000,668930,208957,20030124,316000,317000,306500,-3000,5,0.00
316000,734049,230492,20030123,311500,318500,307500,+4500,2,0.00
311500,653428,204142,20030122,314500,318500,309000,-7500,5,0.00
319000,531250,168404,20030121,318000,320000,314500,-1000,5,0.00
320000,372232,118350,20030120,312000,321000,312000,-500,5,0.00
320500,488166,158279,20030117,327500,328500,320500,-9500,5,0.00
330000,807630,261585,20030116,320000,330000,316000,+6000,2,0.00
324000,654733,213487,20030115,330000,333500,322000,-4500,5,0.00
328500,526476,173037,20030114,330000,332500,325000,-6000,5,0.00
334500,628932,206142,20030113,320000,334500,318500,+10500,2,0.00
324000,1252880,406796,20030110,330000,332500,317000,+1000,2,0.00
323000,1505829,490339,20030109,331000,333000,321000,-17000,5,0.00
340000,504232,172776,20030108,346000,346500,338500,-2500,5,0.00
342500,577944,201855,20030107,359000,359000,342000,-7000,5,0.00
349500,499437,174458,20030106,347000,351500,344000,+5500,2,0.00
344000,1110675,379754,20030103,335000,350000,332000,+22500,2,0.00
321500,511660,163539,20030102,319000,323000,315000,+7500,2,0.00
314000,998166,319775,20021230,330500,335000,313000,-22000,5,0.00
336000,462714,156653,20021227,335000,343500,334000,-3500,5,0.00
339500,520499,177381,20021226,342500,344000,337000,-3000,5,0.00
342500,487403,167854,20021224,345000,349000,341500,-5500,5,0.00
348000,513523,180350,20021223,358000,359000,347000,-10000,5,0.00
358000,619268,221005,20021220,356000,360000,350500,+500,2,0.00
357500,637586,226264,20021218,347000,360000,345000,+4000,2,0.00
353500,904605,320239,20021217,355000,357000,352000,+5000,2,0.00
348500,1013021,355403,20021216,353000,356000,348000,-13500,5,0.00
362000,632651,228650,20021213,365000,366500,359000,-6000,5,0.00
368000,1152112,423240,20021212,365500,368000,365500,+2000,2,0.00
366000,694410,253472,20021211,367000,367500,360500,+1500,2,0.00
364500,635667,231789,20021210,364000,366000,362000,-8000,5,0.00
372500,786012,291350,20021209,373000,374000,365000,+500,2,0.00
372000,555831,206051,20021206,370000,374000,366500,-1500,5,0.00
373500,931069,344629,20021205,369000,375000,363500,0,3,0.00
373500,848723,320410,20021204,386000,387500,373500,-19500,5,0.00
393000,753268,295015,20021203,388000,395000,385000,+6000,2,0.00
387000,260648,100377,20021202,387000,387000,381000,0,3,0.00
387000,561797,216820,20021129,385500,388000,382500,+2000,2,0.00
385000,774721,300158,20021128,387000,392500,383000,+5000,2,0.00
380000,478004,180359,20021127,372000,380000,372000,+1500,2,0.00
378500,784523,296784,20021126,379500,382000,374500,0,3,0.00
378500,639680,241477,20021125,375000,380000,373000,+5500,2,0.00
373000,971067,365563,20021122,378000,380000,373000,+4000,2,0.00
369000,1101230,407873,20021121,371000,373500,368000,+9000,2,0.00
360000,805432,288179,20021120,353000,360500,349500,+7500,2,0.00
352500,416569,145667,20021119,346000,352500,346000,+1500,2,0.00
351000,569251,200762,20021118,358000,358500,349500,-7000,5,0.00
358000,839805,297891,20021115,351000,358000,349500,+18000,2,0.00
340000,632799,216657,20021114,345000,349000,339000,-9000,5,0.00
349000,762980,265470,20021113,349500,351000,344500,+2500,2,0.00
346500,662026,226547,20021112,339500,347500,338500,-2500,5,0.00
349000,557147,194622,20021111,356000,356000,345000,-10500,5,0.00
359500,720079,256309,20021108,356000,359500,352000,-7000,5,0.00
366500,830950,304087,20021107,365500,369000,359000,+1000,2,0.00
365500,655035,239059,20021106,368000,368500,361500,+4000,2,0.00
361500,922212,334442,20021105,369500,370000,357000,-6000,5,0.00
367500,1375910,497525,20021104,354000,368500,351500,+26500,2,0.00
341000,544556,186331,20021101,343000,346000,338500,-4000,5,0.00
345000,825659,283812,20021031,345000,348000,337500,+7000,2,0.00
338000,1265984,430694,20021030,347000,349000,332000,-15000,5,0.00
353000,904939,324361,20021029,359500,363000,353000,-8000,5,0.00
361000,1154421,411335,20021028,348000,363000,347500,+21000,2,0.00
340000,905743,305886,20021025,330500,342000,330500,+6000,2,0.00
334000,1005967,336772,20021024,332500,338000,332000,+6000,2,0.00
328000,935038,300879,20021023,320500,328000,313500,+8500,2,0.00
319500,806741,260226,20021022,331500,332000,313000,-4500,5,0.00
324000,650290,212155,20021021,325000,331500,321000,-2500,5,0.00
326500,1814446,586970,20021018,320000,330500,316000,+19000,2,0.00
307500,1162533,354835,20021017,303000,311000,296500,+2500,2,0.00
305000,1051556,318077,20021016,305000,307000,297500,+5000,2,0.00
300000,918245,270884,20021015,293000,302500,287500,+12000,2,0.00
288000,966420,277392,20021014,285000,290500,283000,+14500,2,0.00
273500,1348440,371962,20021011,283500,283500,265500,0,3,0.00
273500,1450691,405240,20021010,290500,293500,272500,-24000,5,0.00
297500,556250,165900,20021009,302000,302000,296000,-2500,5,0.00
300000,592218,176264,20021008,294500,300000,294500,+4000,2,0.00
296000,443629,132573,20021007,303000,304000,296000,-10000,5,0.00
306000,690231,208350,20021004,292000,307500,292000,+6500,2,0.00
299500,729498,221650,20021002,307000,308000,298000,+2000,2,0.00
297500,691675,204617,20021001,291000,299500,291000,-1000,5,0.00
298500,815688,242202,20020930,299500,300000,294000,-11000,5,0.00
309500,616995,191578,20020927,308000,316000,307000,-4500,5,0.00
314000,850704,266947,20020926,316000,318500,309000,+7000,2,0.00
307000,845912,261223,20020925,313000,317000,304000,-12000,5,0.00
319000,893008,281170,20020924,313000,319000,311000,-2500,5,0.00
321500,896036,290343,20020923,328000,330000,318500,-13500,5,0.00
335000,429927,144672,20020919,335000,339500,333500,+2000,2,0.00
333000,569662,189273,20020918,332000,335000,330000,-9000,5,0.00
342000,673174,226725,20020917,334000,342000,330500,+14500,2,0.00
327500,387702,127735,20020916,334000,334000,327000,-4000,5,0.00
331500,478466,159575,20020913,336500,337000,331500,-11500,5,0.00
343000,657787,224334,20020912,338500,343000,335500,+6500,2,0.00
336500,532281,178939,20020911,333500,339500,331000,+6500,2,0.00
330000,346489,113450,20020910,324500,330000,324000,+6500,2,0.00
323500,440353,143081,20020909,326500,328500,321500,+1500,2,0.00
322000,559495,180169,20020906,318500,324500,318000,+1000,2,0.00
321000,355424,115343,20020905,328000,328500,321000,-3000,5,0.00
324000,672888,218710,20020904,326000,328000,321500,-9500,5,0.00
333500,458970,154508,20020903,341000,342000,332500,-6500,5,0.00
340000,576211,193478,20020902,329500,340000,328500,+9000,2,0.00
331000,630618,206389,20020830,326000,332000,324000,+3000,2,0.00
328000,573935,187809,20020829,336000,336000,324000,0,3,0.00
328000,596664,196142,20020828,325000,333000,325000,-5000,5,0.00
333000,676730,228536,20020827,340500,341500,333000,-7500,5,0.00
340500,636221,216927,20020826,342000,342000,338500,-4500,5,0.00
345000,775271,269113,20020823,347500,350000,343500,-2500,5,0.00
347500,792234,277199,20020822,352000,353000,346500,-2500,5,0.00
350000,800969,277194,20020821,346000,350000,342500,+4000,2,0.00
346000,849757,291729,20020820,340000,347000,338500,+13000,2,0.00
333000,463502,153821,20020819,332000,335000,328500,+7500,2,0.00
325500,635052,208878,20020816,330000,333000,325000,+3500,2,0.00
322000,719624,231398,20020814,322000,323000,318000,-2500,5,0.00
324500,392734,125821,20020813,317000,324500,317000,+7500,2,0.00
317000,776669,246896,20020812,319000,321000,313000,-2000,5,0.00
319000,623569,199314,20020809,319500,322500,317500,+5500,2,0.00
313500,946760,298828,20020808,320000,320000,311000,+1500,2,0.00
312000,704835,219006,20020807,308500,314000,306500,+12000,2,0.00
300000,1229320,371411,20020806,305000,305000,298500,-9000,5,0.00
309000,650820,202853,20020805,315500,317000,308000,-10500,5,0.00
319500,1037299,329414,20020802,317500,322000,312000,-5000,5,0.00
324500,522727,170514,20020801,333500,333500,321000,-8000,5,0.00
332500,549688,183642,20020731,332500,337000,331000,-500,5,0.00
333000,623474,209800,20020730,335000,339000,333000,+8000,2,0.00
325000,578590,187455,20020729,324000,327500,319000,+5000,2,0.00
320000,1277355,412324,20020726,329500,333000,317000,-19000,5,0.00
339000,950319,328017,20020725,350000,351000,339000,+4000,2,0.00
335000,677059,225601,20020724,333000,337000,329500,-10000,5,0.00
345000,827139,275717,20020723,326000,345000,321500,+15000,2,0.00
330000,789675,261126,20020722,328500,334500,327000,-11500,5,0.00
341500,863882,296831,20020719,350000,350500,338000,-15500,5,0.00
357000,802106,286635,20020718,353500,360500,352500,+3000,2,0.00
354000,852725,304114,20020716,360000,361500,351000,+1000,2,0.00
353000,735137,261057,20020715,348000,361000,348000,+1000,2,0.00
352000,800097,277383,20020712,344000,354500,341000,+20500,2,0.00
331500,759676,254029,20020711,337000,339000,331500,-15500,5,0.00
347000,713159,250718,20020710,355000,358500,344500,-15000,5,0.00
362000,661472,237540,20020709,360000,365000,355500,+3000,2,0.00
359000,1087799,395950,20020708,370000,370500,355000,+1000,2,0.00
358000,900353,322090,20020705,350000,360500,349000,+8000,2,0.00
350000,740490,256228,20020704,342500,350000,342500,+12000,2,0.00
338000,811747,270983,20020703,331500,341500,326500,+500,2,0.00
337500,812091,266371,20020702,322000,340000,318000,+8500,2,0.00
329000,911219,298613,20020628,325000,334500,322000,+16000,2,0.00
313000,895189,282403,20020627,319000,321500,311000,+4000,2,0.00
309000,1284222,409627,20020626,330000,330500,309000,-29500,5,0.00
338500,603180,206815,20020625,345000,347000,338000,-500,5,0.00
339000,558383,187704,20020624,331500,341000,331500,-1000,5,0.00
340000,973140,327657,20020621,335000,345500,330500,-1000,5,0.00
341000,859016,292060,20020620,340000,344000,333500,-7500,5,0.00
348500,1261397,444424,20020619,363000,366000,343500,-14500,5,0.00
363000,839239,309798,20020618,370000,375000,361500,+4000,2,0.00
359000,565133,204095,20020617,361000,364500,358000,-500,5,0.00
359500,756955,273117,20020614,353500,366000,353000,+7500,2,0.00
352000,858141,300600,20020612,346500,352000,346000,+2000,2,0.00
350000,440162,153084,20020611,350000,351000,344000,0,3,0.00
350000,560056,196121,20020610,349000,352500,348000,+5000,2,0.00
345000,789281,273472,20020607,345500,349500,344000,-10500,5,0.00
355500,508345,182287,20020605,358000,362500,354500,+3500,2,0.00
352000,568130,196477,20020604,341000,354000,340500,+1000,2,0.00
351000,698025,242889,20020603,336000,354000,336000,+9000,2,0.00
342000,894746,311335,20020531,354000,356500,342000,-13000,5,0.00
355000,627422,222886,20020530,356500,360500,352000,-7000,5,0.00
362000,780641,280730,20020529,365000,365000,354000,-7500,5,0.00
369500,469593,172087,20020528,362500,370000,360500,+8000,2,0.00
361500,387056,141114,20020527,360000,369500,359500,-4500,5,0.00
366000,688056,253679,20020524,368000,371000,365000,+6000,2,0.00
360000,740371,268384,20020523,367000,369000,359500,-10000,5,0.00
370000,759299,274963,20020522,355000,370000,351500,+14000,2,0.00
356000,806714,291601,20020521,364500,368000,355000,-14000,5,0.00
370000,604934,226728,20020520,380000,380500,370000,-12500,5,0.00
382500,807100,307261,20020517,375000,383500,373500,+12500,2,0.00
370000,612939,228034,20020516,376000,376500,369500,-6000,5,0.00
376000,1412274,530655,20020515,368000,381000,367000,+18000,2,0.00
358000,1194658,419843,20020514,347000,358500,345000,+22500,2,0.00
335500,1351427,447021,20020513,328000,338500,320500,+1500,2,0.00
334000,2000383,680696,20020510,350500,355000,332000,-28000,5,0.00
362000,1494429,549680,20020509,377000,378000,362000,-500,5,0.00
362500,1066519,386974,20020508,358000,369000,356500,+10500,2,0.00
352000,1440529,493864,20020507,340500,352000,335000,+4000,2,0.00
348000,1102792,389750,20020506,356500,361000,348000,-22000,5,0.00
370000,1110728,408664,20020503,372000,374500,363000,-9500,5,0.00
379500,1038085,394473,20020502,387000,387000,376500,-2500,5,0.00
382000,895732,343528,20020430,383000,388500,378000,+1000,2,0.00
381000,1066608,413356,20020429,390000,396500,380500,-19000,5,0.00
400000,1166488,470814,20020426,407000,411500,399500,-13000,5,0.00
413000,1020219,427373,20020425,421500,426000,412500,-19000,5,0.00
432000,799632,338962,20020424,423000,432000,418000,+5000,2,0.00
427000,1197826,501671,20020423,410000,428000,405500,+17000,2,0.00
410000,1234419,506654,20020422,403000,417000,402000,+14000,2,0.00
396000,1239727,501031,20020419,406500,413500,396000,-10500,5,0.00
406500,975720,393009,20020418,400000,408500,397500,+500,2,0.00
406000,1540512,625421,20020417,400500,411000,399000,+17000,2,0.00
389000,850537,329571,20020416,385000,391000,381500,+4000,2,0.00
385000,853327,324883,20020415,372000,388000,372000,+16000,2,0.00
369000,1108468,403242,20020412,359500,371500,355500,+9500,2,0.00
359500,1433884,515623,20020411,357500,365000,356000,+3500,2,0.00
356000,1303617,471617,20020410,369000,369500,355500,-13000,5,0.00
369000,1054820,389772,20020409,370000,373500,366000,0,3,0.00
369000,1552027,584247,20020408,388000,388000,369000,-20000,5,0.00
389000,1415939,554789,20020404,399000,399000,386500,-15000,5,0.00
404000,1208603,480119,20020403,397500,405000,393000,+5500,2,0.00
398500,1567922,603498,20020402,378000,398500,370000,+24500,2,0.00
374000,1149349,433891,20020401,375000,384500,370500,+6000,2,0.00
368000,738768,271918,20020329,365000,371000,363000,+10500,2,0.00
357500,785277,286263,20020328,362500,370000,357500,-6000,5,0.00
363500,1228204,443377,20020327,350000,365500,350000,+14500,2,0.00
349000,843913,290491,20020326,338500,349000,336500,+9000,2,0.00
340000,1090115,376309,20020325,353000,353000,340000,-10500,5,0.00
350500,971982,338330,20020322,345000,357000,339500,+9000,2,0.00
341500,672199,230003,20020321,340000,345500,340000,-7500,5,0.00
349000,862100,302649,20020320,351000,356000,346500,0,3,0.00
349000,1260131,432992,20020319,333000,349000,333000,+17000,2,0.00
332000,1036710,344347,20020318,335000,336000,329000,+2000,2,0.00
330000,1430383,475507,20020315,334000,336500,329000,-14000,5,0.00
344000,2115723,712718,20020314,344500,345000,329000,-4000,5,0.00
348000,668868,232851,20020313,345500,352500,345500,-5000,5,0.00
353000,787357,273258,20020312,344000,353500,343000,+4500,2,0.00
348500,722758,250721,20020311,350000,352000,343500,-500,5,0.00
349000,734248,257230,20020308,355000,357500,345500,-7000,5,0.00
356000,495617,179477,20020307,368500,368500,355500,-7000,5,0.00
363000,619124,225262,20020306,361000,368000,357500,+2000,2,0.00
361000,962357,345940,20020305,363500,364000,356000,+11000,2,0.00
350000,1219028,434332,20020304,350500,363000,350000,+7000,2,0.00
343000,861598,297545,20020228,350000,350500,343000,-7000,5,0.00
350000,917566,316424,20020227,333000,350000,333000,+13000,2,0.00
337000,681164,230605,20020226,341000,344000,333000,+5000,2,0.00
332000,679126,224423,20020225,330500,336500,326500,-1500,5,0.00
333500,942408,310639,20020222,327500,334000,326500,-4500,5,0.00
338000,1031960,345786,20020221,343000,344500,327000,-2000,5,0.00
340000,699601,237513,20020220,335000,343500,335000,-2500,5,0.00
342500,725499,249604,20020219,345000,352000,339500,-500,5,0.00
343000,713981,244486,20020218,341000,345500,339000,+1500,2,0.00
341500,857239,296527,20020215,347000,350000,340500,-13500,5,0.00
355000,1967365,681715,20020214,337000,355000,331500,+34000,2,0.00
321000,682188,215774,20020208,316000,321000,311000,+6000,2,0.00
315000,739516,235447,20020207,315000,323000,312000,-4000,5,0.00
